iid,airline,origin,aircraft,impact,flight_date,damage,num_birds,bird_size,sky_conditions,altitude_ft,heavy_flag
213467,ABX AIR,Ohio,DC-9-30,None,10/23/02 0:00,No damage,1,Medium,Some Cloud,"1,500",No
218148,MID-ATLANTIC FREIGHT,Michigan,C-208,None,10/24/02 0:00,No damage,1,Small,No Cloud,100,No
219075,NORTHWEST AIRLINES,Wisconsin,DC-9-30,None,10/24/02 0:00,No damage,1,Small,Overcast,0,No
215428,AMERICAN AIRLINES,New Jersey,MD-82,None,10/24/02 0:00,No damage,1,Small,Overcast,400,No
220252,AMERIFLIGHT,California,BE-1900,None,10/24/02 0:00,Caused damage,1,Medium,Overcast,"3,700",No
216919,BOMBARDIER BUSINESS JET,DC,CL-601/604,Aborted Take-off,10/24/02 0:00,No damage,1,Small,Overcast,0,No
219564,COMAIR AIRLINES,Kentucky,CL-RJ100/200,None,10/24/02 0:00,No damage,1,Small,Some Cloud,0,No
218241,BUSINESS,Illinois,CL-601/604,None,10/24/02 0:00,Caused damage,1,Medium,Some Cloud,"1,000",No
221929,USA 3000,N/A,A-320,None,10/24/02 0:00,No damage,1,Small,No Cloud,700,No
219325,US AIRWAYS*,Pennsylvania,B-737-300,None,10/25/02 0:00,No damage,1,Small,Overcast,0,Yes
215665,DELTA AIR LINES,N/A,B-737-800,None,10/26/02 0:00,No damage,1,Small,Overcast,0,Yes
216137,AMERICAN EAGLE AIRLINES,Pennsylvania,EMB-145,None,10/27/02 0:00,No damage,1,Small,No Cloud,0,No
212888,US AIRWAYS*,North Carolina,B-737-300,None,10/27/02 0:00,No damage,1,Small,Overcast,900,Yes
216286,DELTA AIR LINES,Tennessee,B-757-200,None,10/28/02 0:00,No damage,1,Small,Some Cloud,500,Yes
215456,SOUTHWEST AIRLINES,California,B-737-300,None,10/28/02 0:00,No damage,1,Medium,No Cloud,"1,200",Yes
219695,CONTINENTAL AIRLINES,Florida,B-737-900,None,10/28/02 0:00,No damage,1,Small,Some Cloud,0,Yes
209528,AMERICAN EAGLE AIRLINES,Maine,EMB-135,None,10/28/02 0:00,Caused damage,1,Medium,No Cloud,"3,000",No
215393,SOUTHWEST AIRLINES,California,B-737-500,None,10/28/02 0:00,No damage,1,Small,No Cloud,"12,000",Yes
6883,MILITARY,South Carolina,C-17A,Precautionary Landing,10/28/02 0:00,No damage,1,Medium,No Cloud,200,No
216460,ABX AIR,Texas,B-767-200,None,10/28/02 0:00,No damage,1,Medium,Overcast,"2,000",Yes
217606,BUSINESS,Michigan,C-650,None,10/30/02 0:00,No damage,1,Small,Some Cloud,0,No
219018,DELTA AIR LINES,Georgia,B-757-200,None,10/30/02 0:00,No damage,1,Medium,Some Cloud,"3,000",Yes
218568,BUSINESS,New York,LEARJET-31,None,10/30/02 0:00,No damage,1,Large,Overcast,"1,700",No
217416,DELTA AIR LINES,Florida,B-737-200,None,10/30/02 0:00,No damage,1,Medium,No Cloud,"2,500",Yes
222806,AIRNET EXPRESS,Alabama,C-310,None,10/30/02 0:00,Caused damage,1,Small,Some Cloud,"2,500",No
218089,BUSINESS,Iowa,CITATION II,None,10/30/02 0:00,Caused damage,1,Medium,Some Cloud,"1,000",No
212963,SOUTHWEST AIRLINES,Louisiana,B-737-700,Precautionary Landing,10/31/02 0:00,No damage,1,Large,No Cloud,0,Yes
213391,ATLANTIC SOUTHEAST,South Carolina,CL-RJ100/200,None,10/31/02 0:00,No damage,1,Small,Some Cloud,0,No
214300,SOUTHWEST AIRLINES,Missouri,B-737-500,None,10/31/02 0:00,No damage,1,Small,No Cloud,"1,000",Yes
219605,AIRTRAN AIRWAYS,Georgia,B-717-200,None,10/31/02 0:00,No damage,1,Small,Some Cloud,0,No
215997,US AIRWAYS*,Louisiana,B-737-400,None,10/31/02 0:00,No damage,1,Small,No Cloud,"1,500",Yes
219170,AMERICA WEST AIRLINES,Nebraska,B-737-300,None,10/31/02 0:00,No damage,1,Small,Overcast,"1,000",Yes
217434,SOUTHWEST AIRLINES,Missouri,B-737,None,10/31/02 0:00,No damage,1,Small,No Cloud,"1,500",Yes
221377,DELTA AIR LINES,Georgia,B-767-400,None,11/1/02 0:00,No damage,1,Small,No Cloud,0,Yes
221399,SOUTHWEST AIRLINES,Florida,B-737-300,None,11/1/02 0:00,No damage,1,Small,No Cloud,500,Yes
219212,DELTA AIR LINES,DC,B-757-200,None,11/1/02 0:00,Caused damage,1,Small,No Cloud,0,Yes
219860,AMERICAN AIRLINES,Kansas,FOKKER F100,None,11/1/02 0:00,No damage,1,Small,No Cloud,"2,000",No
221452,PINNACLE,South Carolina,CL-RJ100/200,None,11/2/02 0:00,No damage,1,Medium,Some Cloud,"2,000",No
216852,DELTA AIR LINES,California,MD-90-30,None,11/2/02 0:00,No damage,1,Small,No Cloud,500,No
213017,HAWAIIAN AIR,Hawaii,B-717-200,None,11/2/02 0:00,No damage,1,Small,No Cloud,0,No
216823,ABX AIR,Ohio,B-767-200,None,11/2/02 0:00,No damage,1,Medium,No Cloud,"1,200",Yes
217141,DELTA AIR LINES,Florida,B-767,None,11/3/02 0:00,No damage,1,Medium,No Cloud,"1,500",Yes
212637,US AIRWAYS*,Pennsylvania,A-320,None,11/3/02 0:00,No damage,1,Medium,No Cloud,50,No
215402,US AIRWAYS*,Texas,B-737-300,None,11/3/02 0:00,No damage,1,Medium,Overcast,0,Yes
221981,ATLAS AIR,N/A,B-747-400,None,11/3/02 0:00,No damage,1,Medium,Some Cloud,0,No
213616,US AIRWAYS*,California,A-320,None,11/3/02 0:00,No damage,1,Small,Some Cloud,200,No
215453,SOUTHWEST AIRLINES,Texas,B-737-200,None,11/3/02 0:00,No damage,1,Small,No Cloud,50,Yes
217452,TRANS WORLD AIRLINES,Texas,MD-80,None,11/3/02 0:00,No damage,1,Medium,Overcast,"3,000",No
212633,US AIRWAYS*,Alabama,B-737-300,None,11/4/02 0:00,No damage,1,Small,Overcast,0,Yes
217800,AMERICAN EAGLE AIRLINES,Texas,SAAB-340,None,11/4/02 0:00,No damage,1,Small,Overcast,0,No
214601,AMERICAN EAGLE AIRLINES,California,EMB-145,None,11/4/02 0:00,No damage,1,Medium,Some Cloud,0,No
218611,BUSINESS,New Mexico,LEARJET-60,None,11/4/02 0:00,No damage,1,Small,Overcast,10,No
218708,SOUTHWEST AIRLINES,Texas,B-737-300,None,11/4/02 0:00,No damage,1,Small,No Cloud,50,Yes
219749,SOUTHWEST AIRLINES,Texas,B-737-200,None,11/6/02 0:00,No damage,1,Small,No Cloud,0,Yes
215589,SOUTHWEST AIRLINES,California,B-737-300,None,11/6/02 0:00,No damage,1,Medium,No Cloud,150,Yes
215824,PRIVATELY OWNED,Florida,C-172,None,11/6/02 0:00,No damage,1,Small,Some Cloud,5,No
217552,ATLANTIC SOUTHEAST,DC,CL-RJ100/200,None,11/6/02 0:00,No damage,1,Medium,Overcast,0,No
216228,AMERICAN AIRLINES,Georgia,MD-80,None,11/6/02 0:00,No damage,1,Medium,No Cloud,"2,000",No
221130,AMERICAN AIRLINES,New York,MD-80,None,11/6/02 0:00,No damage,1,Medium,Some Cloud,"4,000",No
215791,DELTA AIR LINES,New York,B-737-200,None,11/7/02 0:00,No damage,1,Medium,No Cloud,0,Yes
218560,CONTINENTAL AIRLINES,New Jersey,B-737-500,None,11/7/02 0:00,No damage,1,Medium,No Cloud,"1,200",Yes
216179,DELTA AIR LINES,Georgia,MD-88,None,11/7/02 0:00,Caused damage,1,Medium,No Cloud,"7,500",No
217590,US AIRWAYS*,Pennsylvania,B-737-200,None,11/7/02 0:00,No damage,1,Medium,Overcast,0,Yes
214613,BUSINESS,New York,C-172,None,11/7/02 0:00,No damage,1,Small,No Cloud,0,No
214907,UNITED AIRLINES,New York,B-737-500,None,11/7/02 0:00,No damage,1,Medium,No Cloud,"1,200",Yes
216716,TRANS STATES AIRLINES,Missouri,ATR-72,None,11/8/02 0:00,No damage,1,Medium,Some Cloud,200,No
216574,ABX AIR,Ohio,DC-9-30,None,11/8/02 0:00,No damage,1,Medium,No Cloud,"3,000",No
217841,US AIRWAYS*,Pennsylvania,B-757-200,None,11/9/02 0:00,No damage,1,Small,No Cloud,0,Yes
213170,ALOHA AIRLINES,Hawaii,B-737-200,None,11/9/02 0:00,No damage,1,Small,No Cloud,20,Yes
220316,JETBLUE AIRWAYS,Florida,A-320,None,11/10/02 0:00,No damage,1,Medium,Some Cloud,0,No
216152,AMERICAN AIRLINES,N/A,B-737-800,None,11/10/02 0:00,No damage,1,Small,Some Cloud,0,Yes
215499,AIR CANADA,Massachusetts,A-319,None,11/10/02 0:00,No damage,1,Small,Some Cloud,0,No
217030,US AIRWAYS*,Texas,A-319,None,11/10/02 0:00,No damage,1,Small,Some Cloud,800,No
216746,TRANS WORLD AIRLINES,Missouri,B-757-200,None,11/10/02 0:00,No damage,1,Medium,No Cloud,800,Yes
218253,BUSINESS,Mississippi,LEARJET-31,None,11/11/02 0:00,No damage,1,Small,Some Cloud,500,No
216049,AMERICAN EAGLE AIRLINES,Texas,SAAB-340,None,11/11/02 0:00,No damage,1,Small,No Cloud,600,No
213900,SOUTHWEST AIRLINES,Maryland,B-737-300,None,11/11/02 0:00,No damage,1,Small,No Cloud,"1,000",Yes
212258,BUSINESS,Florida,C-340,None,11/11/02 0:00,No damage,1,Small,Some Cloud,20,No
219742,SOUTHWEST AIRLINES,Arkansas,B-737-300,None,11/11/02 0:00,No damage,1,Medium,Some Cloud,"1,000",Yes
214862,SOUTHWEST AIRLINES,Florida,B-737-700,None,11/11/02 0:00,No damage,1,Large,Some Cloud,"3,000",Yes
212016,DELTA AIR LINES,Georgia,MD-88,None,11/12/02 0:00,No damage,1,Large,Overcast,"1,000",No
217151,SOUTHWEST AIRLINES,Florida,B-737-300,None,11/12/02 0:00,No damage,1,Small,No Cloud,100,Yes
220552,US AIRWAYS*,Pennsylvania,B-757-200,None,11/12/02 0:00,No damage,1,Small,Overcast,100,Yes
216443,ATLANTIC SOUTHEAST,Virginia,EMB-120,None,11/12/02 0:00,Caused damage,1,Large,Overcast,"1,000",No
6147,MILITARY,Louisiana,B-52H,None,11/12/02 0:00,No damage,1,Medium,No Cloud,800,No
220893,ISLAND AIR,Hawaii,DHC8 DASH 8,None,11/13/02 0:00,No damage,1,Small,Some Cloud,25,No
218450,DELTA AIR LINES,Georgia,B-757-200,None,11/13/02 0:00,No damage,1,Small,No Cloud,"5,500",Yes
213334,BUSINESS,New York,BE-55  BARON,None,11/13/02 0:00,No damage,1,Small,Overcast,0,No
221905,SOUTHWEST AIRLINES,Maryland,B-737-300,None,11/13/02 0:00,No damage,1,Medium,No Cloud,"3,900",Yes
216102,BUSINESS,Louisiana,C-172,None,11/13/02 0:00,No damage,1,Large,No Cloud,150,No
211425,AIR MIDWEST,Connecticut,BE-1900,Aborted Take-off,11/13/02 0:00,No damage,1,Medium,Overcast,0,No
220425,US AIRWAYS*,Pennsylvania,A-320,Other,11/13/02 0:00,No damage,1,Large,No Cloud,"3,500",No
218475,FLIGHT EXPRESS,Tennessee,BE-58  BARON,None,11/13/02 0:00,Caused damage,1,Large,Overcast,900,No
215653,BUSINESS,Mississippi,BE-58  BARON,None,11/13/02 0:00,No damage,1,Small,No Cloud,500,No
215945,UPS AIRLINES,Kentucky,B-767,None,11/14/02 0:00,No damage,1,Small,Overcast,0,Yes
217608,SOUTHWEST AIRLINES,Florida,B-737-300,None,11/14/02 0:00,No damage,1,Small,Some Cloud,0,Yes
217092,ALOHA AIRLINES,Hawaii,B-737-200,None,11/15/02 0:00,No damage,1,Medium,Some Cloud,0,Yes
218917,AMERICAN AIRLINES,New York,MD-82,None,11/16/02 0:00,Caused damage,1,Large,Overcast,"1,500",No
213831,RYAN AIR SERVICES,California,DC-10-10,None,11/16/02 0:00,No damage,1,Medium,Some Cloud,10,Yes
214732,AMERICAN AIRLINES,New York,A-300,None,11/16/02 0:00,No damage,1,Medium,Overcast,0,No
217066,UNITED AIRLINES,New York,B-777-200,None,11/16/02 0:00,No damage,1,Medium,Overcast,0,No
217616,SHUTTLE AMERICA,New Jersey,SAAB-340,None,11/17/02 0:00,No damage,1,Medium,Overcast,400,No
216406,SOUTHWEST AIRLINES,California,B-737-300,None,11/17/02 0:00,No damage,1,Medium,Overcast,800,Yes
212468,DELTA AIR LINES,Georgia,B-757-200,None,11/18/02 0:00,No damage,1,Medium,Some Cloud,0,Yes
220015,BUSINESS,California,C-172,None,11/18/02 0:00,No damage,1,Medium,No Cloud,"2,500",No
218557,COMAIR AIRLINES,New York,CL-RJ100/200,None,11/18/02 0:00,Caused damage,1,Medium,Some Cloud,"6,000",No
223251,BUSINESS,Wisconsin,PA-44 SEMINOLE,None,11/18/02 0:00,No damage,1,Large,Some Cloud,0,No
212259,,Hawaii,AEROS 350,,,No damage,1,,Some Cloud,,
220478,DELTA AIR LINES,Florida,B-767,None,11/19/02 0:00,No damage,1,Medium,Some Cloud,300,Yes
219149,BUSINESS,Alabama,LEARJET-31,None,11/19/02 0:00,No damage,1,Small,Some Cloud,0,No
213923,TRANS STATES AIRLINES,Missouri,ATR-42,None,11/19/02 0:00,No damage,1,Small,No Cloud,200,No
222362,US AIRWAYS*,Massachusetts,B-757-200,Precautionary Landing,11/20/02 0:00,Caused damage,1,Medium,No Cloud,"6,000",Yes
221924,BUSINESS,Florida,GRUMAMER AA5,Other,11/20/02 0:00,Caused damage,1,Small,Some Cloud,0,No
214921,AMERICAN AIRLINES,Texas,MD-80,None,11/21/02 0:00,No damage,1,Small,No Cloud,300,No
217664,BUSINESS,Arkansas,LEARJET-31,Precautionary Landing,11/21/02 0:00,No damage,1,Small,No Cloud,10,No
218731,SOUTHWEST AIRLINES,Missouri,B-737-300,None,11/21/02 0:00,No damage,1,Small,Some Cloud,500,Yes
216896,FEDEX EXPRESS,Tennessee,DC-10-10,None,11/21/02 0:00,No damage,1,Large,No Cloud,"4,600",Yes
222321,GREAT LAKES AIRLINES,Colorado,BE-1900,None,11/22/02 0:00,Caused damage,1,Small,No Cloud,0,No
216125,AMERICAN AIRLINES,Texas,MD-82,None,11/22/02 0:00,No damage,1,Small,No Cloud,0,No
221021,AMERICAN EAGLE AIRLINES,Texas,SAAB-340,None,11/22/02 0:00,No damage,1,Small,No Cloud,500,No
211333,MIDWEST AIRLINES,New Jersey,DC-9-10,None,11/23/02 0:00,Caused damage,1,Large,Some Cloud,"2,000",No
216994,HAWAIIAN AIR,Hawaii,B-717-200,None,11/23/02 0:00,No damage,1,Medium,Some Cloud,2,No
216126,AMERICAN AIRLINES,California,B-757-200,Other,11/23/02 0:00,No damage,1,Small,Some Cloud,20,Yes
220739,US AIRWAYS*,New York,A-320,None,11/25/02 0:00,No damage,1,Small,No Cloud,"2,000",No
221071,US AIRWAYS*,California,A-320,None,11/25/02 0:00,No damage,1,Small,Overcast,0,No
224629,SKYWEST AIRLINES,Arizona,CL-RJ100/200,None,11/26/02 0:00,No damage,1,Medium,Some Cloud,0,No
224630,SOUTHWEST AIRLINES,California,B-737-700,None,11/26/02 0:00,Caused damage,1,Large,Some Cloud,"4,000",Yes
217886,DELTA AIR LINES,Florida,B-767-300,Precautionary Landing,11/27/02 0:00,No damage,1,Large,Some Cloud,400,Yes
218294,US AIRWAYS*,Colorado,A-320,None,11/29/02 0:00,No damage,1,Small,No Cloud,0,No
219287,PRIVATELY OWNED,Kansas,BE-55  BARON,None,11/30/02 0:00,Caused damage,1,Large,No Cloud,"3,000",No
218510,BUSINESS,Nebraska,C-172,None,11/30/02 0:00,No damage,1,Medium,No Cloud,0,No
221278,BUSINESS,Louisiana,CITATIONJET,None,12/1/02 0:00,Caused damage,1,Medium,No Cloud,"7,000",No
214459,BUSINESS,Alabama,PA-31T CHEYENNE II,None,12/2/02 0:00,No damage,1,Small,No Cloud,100,No
220595,ALOHA AIRLINES,Hawaii,B-737-200,None,12/2/02 0:00,No damage,1,Small,Some Cloud,25,Yes
215170,AMERICAN AIRLINES,Missouri,MD-80,None,12/3/02 0:00,No damage,1,Small,Overcast,0,No
218192,BUSINESS,Pennsylvania,CITATIONJET,Other,12/3/02 0:00,No damage,1,Large,No Cloud,100,No
218385,HORIZON AIR,Idaho,DHC8 DASH 8,None,12/3/02 0:00,No damage,1,Medium,Overcast,0,No
221648,UNITED AIRLINES,California,B-767-300,None,12/3/02 0:00,No damage,1,Medium,No Cloud,30,Yes
221644,BUSINESS,Michigan,C-310,None,12/3/02 0:00,No damage,1,Small,No Cloud,50,No
218872,BUSINESS,Connecticut,PA-34 SENECA,None,12/3/02 0:00,No damage,1,Small,No Cloud,25,No
219507,BUSINESS,Missouri,C-560,None,12/4/02 0:00,No damage,1,Small,Overcast,0,No
221885,US AIRWAYS*,DC,A-320,None,12/4/02 0:00,Caused damage,1,Large,No Cloud,400,No
217604,ATLANTIC SOUTHEAST,Texas,CL-RJ100/200,None,12/7/02 0:00,No damage,1,Small,Overcast,10,No
218211,SOUTHWEST AIRLINES,California,B-737-300,None,12/8/02 0:00,No damage,1,Small,No Cloud,0,Yes
220046,DELTA AIR LINES,Virginia,B-727,None,12/8/02 0:00,No damage,1,Medium,No Cloud,"2,500",No
220256,SOUTHWEST AIRLINES,California,B-737-300,None,12/9/02 0:00,No damage,1,Small,Some Cloud,50,Yes
216369,SOUTHWEST AIRLINES,Arizona,B-737-700,None,12/10/02 0:00,No damage,1,Medium,No Cloud,5,Yes
217814,ALOHA AIRLINES,Hawaii,DHC8 DASH 8,None,12/11/02 0:00,No damage,1,Small,No Cloud,0,No
216864,BUSINESS,Virgin Islands,DC-3,None,12/12/02 0:00,No damage,1,Large,Some Cloud,100,No
212581,FLIGHT OPTIONS,Virginia,HAWKER 800,None,12/13/02 0:00,No damage,1,Large,Overcast,2,No
221587,HAWAIIAN AIR,Hawaii,B-717-200,None,12/15/02 0:00,No damage,1,Small,Some Cloud,50,No
218524,BUSINESS,Virginia,C-500,None,12/15/02 0:00,Caused damage,1,Medium,No Cloud,800,No
220386,FLIGHT OPTIONS,California,BA-125-700,None,12/16/02 0:00,Caused damage,1,Medium,Some Cloud,15,No
215167,AMERICAN AIRLINES,Colorado,MD-80,None,12/17/02 0:00,No damage,1,Small,Some Cloud,200,No
221179,US AIRWAYS*,Florida,B-737-400,None,12/17/02 0:00,No damage,1,Large,No Cloud,0,Yes
216631,AMERICAN AIRLINES,Missouri,B-757-200,None,12/18/02 0:00,No damage,1,Medium,Overcast,300,Yes
211106,CONTINENTAL AIRLINES,New Jersey,B-757-200,None,12/19/02 0:00,No damage,1,Medium,Overcast,200,Yes
211198,AMERICAN EAGLE AIRLINES,Arkansas,SAAB-340,None,12/19/02 0:00,No damage,1,Small,Some Cloud,0,No
221518,HAWAIIAN AIR,Hawaii,B-717-200,None,12/19/02 0:00,No damage,1,Small,Some Cloud,0,No
213218,,Hawaii,AEROS 350,,,No damage,1,,Some Cloud,,
221402,AMERICAN AIRLINES,Colorado,MD-82,None,12/19/02 0:00,No damage,1,Small,No Cloud,0,No
217763,COMAIR AIRLINES,Kentucky,CL-RJ100/200,None,12/19/02 0:00,No damage,1,Small,Overcast,300,No
216302,JETBLUE AIRWAYS,New York,A-320,None,12/22/02 0:00,No damage,1,Medium,Some Cloud,50,No
218208,DELTA AIR LINES,Kentucky,MD-88,None,12/22/02 0:00,No damage,1,Small,Some Cloud,100,No
219526,AMERICAN EAGLE AIRLINES,Virgin Islands,ATR-42,None,12/23/02 0:00,No damage,1,Small,No Cloud,150,No
216383,SOUTHWEST AIRLINES,California,B-737-300,None,12/23/02 0:00,No damage,1,Small,No Cloud,100,Yes
219527,DELTA AIR LINES,Georgia,B-767-300,None,12/23/02 0:00,No damage,1,Small,No Cloud,20,Yes
214429,SOUTHWEST AIRLINES,Texas,B-737,None,12/23/02 0:00,No damage,1,Small,Overcast,0,Yes
216345,HAWAIIAN AIR,California,B-767-300,None,12/23/02 0:00,No damage,1,Medium,No Cloud,10,Yes
221358,SOUTHWEST AIRLINES,California,B-737-300,None,12/24/02 0:00,No damage,1,Medium,No Cloud,150,Yes
218315,AMERICAN AIRLINES,Florida,A-300,Other,12/29/02 0:00,No damage,1,Small,No Cloud,0,No
222666,SOUTHWEST AIRLINES,California,B-737-500,None,12/29/02 0:00,No damage,1,Medium,Some Cloud,"2,000",Yes
218987,HAWAIIAN AIR,Hawaii,B-717-200,None,12/30/02 0:00,No damage,1,Small,Some Cloud,30,No
218042,PRIVATELY OWNED,Florida,C-310,Precautionary Landing,12/30/02 0:00,Caused damage,1,Large,No Cloud,300,No
222293,AMERICAN AIRLINES,Texas,MD-80,None,12/31/02 0:00,No damage,1,Medium,No Cloud,20,No
216622,SKYWEST AIRLINES,California,CL-RJ100/200,Engine Shut Down,12/31/02 0:00,Caused damage,1,Medium,Some Cloud,"1,700",No
219405,AMERIFLIGHT,California,SA227 AC METRO III,None,1/1/03 0:00,Caused damage,1,Medium,No Cloud,"2,500",No
219740,JETBLUE AIRWAYS,New York,A-320,None,1/1/03 0:00,No damage,1,Medium,Overcast,0,No
216748,ALOHA AIRLINES,Hawaii,B-737-200,None,1/1/03 0:00,No damage,1,Small,No Cloud,0,Yes
217798,UNITED AIRLINES,Florida,A-320,None,1/4/03 0:00,Caused damage,1,Large,No Cloud,"2,000",No
221714,SOUTHWEST AIRLINES,Nevada,B-737-500,Aborted Take-off,1/6/03 0:00,Caused damage,1,Medium,No Cloud,0,Yes
215944,BUSINESS,Florida,DA-900,None,1/6/03 0:00,Caused damage,1,Large,No Cloud,"1,500",No
223763,PLANET AIRWAYS,Ohio,B-727-200,None,1/6/03 0:00,No damage,1,Small,Overcast,0,No
213902,AMERICAN AIRLINES,Texas,MD-80,None,1/7/03 0:00,No damage,1,Small,No Cloud,0,No
215659,BUSINESS,Florida,PA-31 NAVAJO,None,1/8/03 0:00,No damage,1,Small,Some Cloud,300,No
218699,BUSINESS,Nebraska,BE-400 BJET,None,1/9/03 0:00,No damage,1,Small,No Cloud,"4,300",No
220014,PRIVATELY OWNED,California,LEARJET-45,Aborted Take-off,1/10/03 0:00,No damage,1,Large,Overcast,0,No
214635,US AIRWAYS*,Florida,A-320,None,1/11/03 0:00,No damage,1,Small,No Cloud,100,No
214082,NORTHWEST AIRLINES,Kansas,A-320,None,1/11/03 0:00,Caused damage,1,Large,No Cloud,"1,500",No
212826,US AIRWAYS*,Pennsylvania,A-320,None,1/12/03 0:00,No damage,1,Medium,No Cloud,500,No
217874,,California,AGUSTA 109,,,No damage,1,,Some Cloud,,
216817,SOUTHWEST AIRLINES,Rhode Island,B-737-700,None,1/13/03 0:00,No damage,1,Medium,No Cloud,15,Yes
219151,HAWAIIAN AIR,Hawaii,B-717-200,None,1/14/03 0:00,No damage,1,Small,Some Cloud,0,No
219348,SOUTHWEST AIRLINES,California,B-737-300,Precautionary Landing,1/14/03 0:00,Caused damage,1,Medium,Overcast,10,Yes
209623,AMERICAN AIRLINES,Maryland,B-737-800,None,1/15/03 0:00,No damage,1,Medium,No Cloud,300,Yes
218732,AMERISTAR JET CHARTER,Wisconsin,DC-9-10,None,1/15/03 0:00,No damage,1,Small,Some Cloud,0,No
215942,SOUTHWEST AIRLINES,California,B-737-300,Engine Shut Down,1/17/03 0:00,Caused damage,1,Medium,Overcast,"1,300",Yes
217955,AMERICA WEST AIRLINES,Nebraska,B-737-300,None,1/17/03 0:00,No damage,1,Medium,No Cloud,0,Yes
220453,AMERICAN EAGLE AIRLINES,Texas,SAAB-340,None,1/18/03 0:00,No damage,1,Small,No Cloud,0,No
224003,ALASKA AIRLINES,Alaska,B-737-400,None,1/19/03 0:00,Caused damage,1,Medium,Overcast,150,Yes
221020,ALOHA AIRLINES,Hawaii,B-737-200,None,1/19/03 0:00,No damage,1,Small,Overcast,0,Yes
218207,BUSINESS,California,BE-200 KING,None,1/20/03 0:00,No damage,1,Small,Overcast,500,No
219116,NORTHWEST AIRLINES,Wisconsin,DC-9,None,1/22/03 0:00,No damage,1,Medium,No Cloud,0,No
220733,AMERICAN EAGLE AIRLINES,Illinois,EMB-145,None,1/22/03 0:00,No damage,1,Small,No Cloud,300,No
216887,BUSINESS,Ohio,LEARJET-45,None,1/22/03 0:00,No damage,1,Medium,Overcast,"1,000",No
219492,ALASKA AIRLINES,California,B-737-400,None,1/23/03 0:00,No damage,1,Medium,Overcast,0,Yes
219779,CONTINENTAL AIRLINES,New Jersey,B-737-500,None,1/23/03 0:00,No damage,1,Medium,No Cloud,50,Yes
221386,SOUTHWEST AIRLINES,Louisiana,B-737-700,None,1/25/03 0:00,No damage,1,Small,No Cloud,800,Yes
220550,DELTA AIR LINES,California,B-767-300,None,1/26/03 0:00,No damage,1,Small,No Cloud,30,Yes
219906,AMERICAN AIRLINES,N/A,B-757-200,None,1/27/03 0:00,No damage,1,Small,No Cloud,0,Yes
221340,AMERICAN AIRLINES,Nebraska,MD-80,Precautionary Landing,1/27/03 0:00,Caused damage,1,Large,Some Cloud,"1,000",No
217226,BUSINESS,Florida,BE-95,None,1/27/03 0:00,Caused damage,1,Large,No Cloud,"2,000",No
214277,SOUTHWEST AIRLINES,California,B-737-400,None,1/28/03 0:00,No damage,1,Small,No Cloud,"1,000",Yes
220684,DELTA AIR LINES,Florida,B-767,None,1/29/03 0:00,No damage,1,Small,Some Cloud,200,Yes
217164,AMERICAN AIRLINES,Florida,MD-82,None,1/29/03 0:00,No damage,1,Small,No Cloud,350,No
218848,BUSINESS,Louisiana,CL-600,None,1/30/03 0:00,No damage,1,Small,Overcast,5,No
215741,FLIGHT EXPRESS,Illinois,C-210 CENTUR,None,1/31/03 0:00,No damage,1,Small,Overcast,250,No
220436,AMERICAN AIRLINES,N/A,B-757-200,None,2/1/03 0:00,No damage,1,Small,Some Cloud,30,Yes
215407,SOUTHWEST AIRLINES,California,B-737-700,None,2/1/03 0:00,No damage,1,Small,No Cloud,500,Yes
216398,SKYWEST AIRLINES,California,CL-RJ100/200,None,2/2/03 0:00,No damage,1,Medium,No Cloud,"2,500",No
219688,BUSINESS,Texas,HAWKER 800,None,2/2/03 0:00,No damage,1,Small,Overcast,200,No
215043,SOUTHWEST AIRLINES,Texas,B-737-200,None,2/3/03 0:00,No damage,1,Medium,No Cloud,"1,500",Yes
216928,JETBLUE AIRWAYS,New York,A-320,None,2/3/03 0:00,No damage,1,Small,Some Cloud,50,No
218467,AMERICAN AIRLINES,N/A,B-777-200,None,2/4/03 0:00,No damage,1,Medium,No Cloud,0,No
218468,BUSINESS,Illinois,SAAB-340,None,2/4/03 0:00,No damage,1,Small,Some Cloud,0,No
216880,BUSINESS,DC,BE-1900,None,2/4/03 0:00,No damage,1,Large,Overcast,25,No
218826,US AIRWAYS*,North Carolina,B-737-300,None,2/6/03 0:00,No damage,1,Small,Overcast,5,Yes
219234,ALOHA AIRLINES,Hawaii,B-737-200,None,2/6/03 0:00,No damage,1,Small,Overcast,0,Yes
220556,HAWAIIAN AIR,Prince Edward Island,B-767-300,None,2/7/03 0:00,No damage,1,Medium,Overcast,150,Yes
218320,BUSINESS,New Jersey,BE-200 KING,None,2/8/03 0:00,No damage,1,Medium,No Cloud,10,No
225936,BUSINESS,Michigan,PA-31 NAVAJO,None,2/10/03 0:00,Caused damage,1,Large,Overcast,800,No
212577,SOUTHWEST AIRLINES,Kentucky,B-737-200,None,2/11/03 0:00,No damage,1,Large,Some Cloud,0,Yes
214223,FLIGHT OPTIONS,North Carolina,DA-50 FALCON,None,2/11/03 0:00,No damage,1,Medium,No Cloud,"1,200",No
220451,HAWAIIAN AIR,California,B-767-300,None,2/12/03 0:00,No damage,1,Medium,Overcast,50,Yes
215300,SOUTHWEST AIRLINES,California,B-737-700,None,2/17/03 0:00,No damage,1,Small,Some Cloud,"1,500",Yes
